procedure_code,procedure_descrption,category,proc_sk
93000,"Electrocardiogram, complete",Diagnostic,2659
43239,EGD,Procedure,2660
99213,Office visit,Evaluation & Management,2661
15734,Scar revision,Procedure,2662
49900,Appendectomy,Surgery,2663
12001,Simple repair of wound,Procedure,2664
90791,Psychiatric diagnostic eval,Evaluation & Management,2665
54520,Orchiectomy,Surgery,2666
90471,Immunization administration,Preventive,2667
90792,Unknown Procedure,Evaluation & Management,2668
95117,Allergy injection,Procedure,2669
11721,Debridement nail,Procedure,2670
99213,Office visit,Evaluation & Management,2671
54520,Orchiectomy,Surgery,2672
90792,Rheumatology consult,Evaluation & Management,2673
80050,General health panel,Lab,2674
99213,Office/outpatient visit EST,Evaluation & Management,2675
43239,EGD,Procedure,2676
43239,EGD,Procedure,2677
88305,Pathology tissue exam,Lab,2678
90792,Rheumatology consult,Evaluation & Management,2679
92014,Ophthalmology exam,Evaluation & Management,2680
94010,Pulmonary function test,Diagnostic,2681
88305,Pathology tissue exam,Lab,2682
95117,Allergy injection,Procedure,2683
90791,Psychiatric diagnostic eval,Evaluation & Management,2684
11721,Debridement nail,Procedure,2685
20610,"Arthrocentesis, small joint",Procedure,2686
88305,Pathology tissue exam,Lab,2687
15734,Scar revision,Procedure,2688
43239,EGD,Procedure,2689
58150,Cesarean delivery,Surgery,2690
20610,"Arthrocentesis, small joint",Procedure,2691
99213,Office visit,Evaluation & Management,2692
58150,Cesarean delivery,Surgery,2693
50360,Dialysis access procedure,Procedure,2694
17000,Destruction benign lesion,Procedure,2695
96372,Therapeutic injection,Procedure,2696
11721,Debridement nail,Procedure,2697
52000,Cystoscopy,Procedure,2698
80048,Thyroid panel,Lab,2699
99285,Emergency department visit - high severity,Emergency,2700
67028,Retinal surgery,Surgery,2701
94010,Pulmonary function test,Diagnostic,2702
A0425,Ambulance service,Procedure,2703
11102,Skin lesion excision,Procedure,2704
20610,"Arthrocentesis, small joint",Procedure,2705
99214,Office visit extended,Evaluation & Management,2706
71020,Chest X-ray,Imaging,2707
90471,Immunization administration,Preventive,2708
12001,Simple repair of wound,Procedure,2709
88305,Pathology tissue exam,Lab,2710
00520,Anesthesia for procedures,Procedure,2711
90791,Psychiatric diagnostic eval,Evaluation & Management,2712
15734,Scar revision,Procedure,2713
35301,Bypass graft,Surgery,2714
90792,Rheumatology consult,Evaluation & Management,2715
A0425,Ambulance service,Procedure,2716
58150,Cesarean delivery,Surgery,2717
99213,Pediatric office visit,Evaluation & Management,2718
50360,Transplantation of kidney,Procedure,2719
96372,Therapeutic injection,Procedure,2720
54520,Orchiectomy,Surgery,2721
90792,Rheumatology consult,Evaluation & Management,2722
80047,Renal panel,Lab,2723
92014,Ophthalmology exam,Evaluation & Management,2724
11721,Debridement nail,Procedure,2725
88305,Pathology tissue exam,Lab,2726
80047,Renal panel,Lab,2727
80047,Renal panel,Lab,2728
15734,Scar revision,Procedure,2729
80048,Thyroid panel,Lab,2730
15734,"Muscle-skin graft, trunk",Procedure,2731
12001,Simple repair of wound,Procedure,2732
76830,Pelvic ultrasound,Imaging,2733
88305,Pathology tissue exam,Lab,2734
17000,Destruction benign lesion,Procedure,2735
12001,Simple repair of wound,Procedure,2736
96413,Chemotherapy administration,Procedure,2737
A0425,Ambulance service,Procedure,2738
A0425,Ambulance service,Procedure,2739
90792,Rheumatology consult,Evaluation & Management,2740
00520,Unknown Procedure,Procedure,2741
54520,Orchiectomy,Surgery,2742
96413,Chemotherapy administration,Procedure,2743
00520,Anesthesia for procedures,Procedure,2744
27447,Knee replacement,Surgery,2745
88305,Pathology tissue exam,Lab,2746
00520,Anesthesia for procedures,Procedure,2747
52000,Cystoscopy,Procedure,2748
90792,Rheumatology consult,Evaluation & Management,2749
15734,"Muscle-skin graft, trunk",Procedure,2750
58150,Cesarean delivery,Surgery,2751
94010,Pulmonary function test,Diagnostic,2752
90471,Immunization administration,Preventive,2753
96372,Unknown Procedure,Procedure,2754
71020,Chest X-ray,Imaging,2755
90471,Immunization administration,Preventive,2756
50360,Dialysis access procedure,Procedure,2757
52000,Cystoscopy,Procedure,2758
49900,Appendectomy,Surgery,2759
90791,Psychiatric diagnostic eval,Evaluation & Management,2760
94010,Pulmonary function test,Diagnostic,2761
90791,Psychiatric diagnostic eval,Evaluation & Management,2762
11721,"Debride nail, 6 or more",Procedure,2763
90791,Psychiatric diagnostic eval,Evaluation & Management,2764
35301,Rechanneling of artery,Surgery,2765
31500,Intubation,Procedure,2766
88305,Pathology tissue exam,Lab,2767
15734,Scar revision,Procedure,2768
99213,Office/outpatient visit EST,Evaluation & Management,2769
95115,Allergy testing,Procedure,2770
88305,Pathology tissue exam,Lab,2771
92511,Speech audiometry,Diagnostic,2772
92014,Ophthalmology exam,Evaluation & Management,2773
99214,"Office/outpatient visit, est",Evaluation & Management,2774
A0425,Ambulance service,Procedure,2775
90791,Psychiatric diagnostic eval,Evaluation & Management,2776
99285,Emergency department visit - high severity,Emergency,2777
90471,Immunization administration,Preventive,2778
20610,"Arthrocentesis, small joint",Procedure,2779
95810,Nerve conduction study,Diagnostic,2780
88305,Tissue exam by pathologist,Lab,2781
99213,"Office/outpatient visit, est",Evaluation & Management,2782
96413,Chemotherapy administration,Procedure,2783
31500,Intubation,Procedure,2784
96413,Chemotherapy administration,Procedure,2785
96372,Therapeutic injection,Procedure,2786
90471,Immunization administration,Preventive,2787
76830,Pelvic ultrasound,Imaging,2788
71020,Chest X-ray,Imaging,2789
15734,Scar revision,Procedure,2790
43239,EGD,Procedure,2791
90471,Immunization admin,Preventive,2792
17000,Destruction benign lesion,Procedure,2793
54520,Orchiectomy,Surgery,2794
80047,Renal panel,Lab,2795
11721,Debridement nail,Procedure,2796
96372,Therapeutic injection,Procedure,2797
99213,Office/outpatient visit EST,Evaluation & Management,2798
35301,Bypass graft,Surgery,2799
80047,Renal panel,Lab,2800
00520,Anesthesia for procedures,Procedure,2801
49900,Appendectomy,Surgery,2802
58150,Total hysterectomy,Surgery,2803
99213,Office/outpatient visit EST,Evaluation & Management,2804
99285,Emergency dept visit,Emergency,2805
90792,Rheumatology consult,Evaluation & Management,2806
54520,Orchiectomy,Surgery,2807
71020,Chest X-ray,Imaging,2808
00520,Anesthesia for procedures,Procedure,2809
58150,Cesarean delivery,Surgery,2810
11721,"Debride nail, 6 or more",Procedure,2811
92511,Speech audiometry,Diagnostic,2812
20610,"Arthrocentesis, small joint",Procedure,2813
71020,Chest x-ray,Imaging,2814
15734,"Muscle-skin graft, trunk",Procedure,2815
99213,Pediatric office visit,Evaluation & Management,2816
92014,Ophthalmology exam,Evaluation & Management,2817
11102,Skin lesion excision,Procedure,2818
99213,Pediatric office visit,Evaluation & Management,2819
88305,Pathology tissue exam,Lab,2820
90791,Psychiatric diagnostic eval,Evaluation & Management,2821
88305,Pathology tissue exam,Lab,2822
90471,Immunization admin,Preventive,2823
70450,CT Head without contrast,Imaging,2824
90471,Immunization administration,Preventive,2825
94010,Pulmonary function test,Diagnostic,2826
11102,Skin lesion excision,Procedure,2827
76830,Pelvic ultrasound,Imaging,2828
90791,Psychiatric diagnostic eval,Evaluation & Management,2829
95816,EEG,Diagnostic,2830
76830,Pelvic ultrasound,Imaging,2831
88305,Pathology tissue exam,Lab,2832
71020,Chest X-ray,Imaging,2833
92014,Ophthalmology exam,Evaluation & Management,2834
58150,Cesarean delivery,Surgery,2835
A0425,Ambulance service,Procedure,2836
95115,Allergy testing,Procedure,2837
A0425,Ambulance service,Procedure,2838
88305,Pathology tissue exam,Lab,2839
11721,"Debride nail, 6 or more",Procedure,2840
71020,Chest X-ray,Imaging,2841
99214,Office visit extended,Evaluation & Management,2842
87070,"Culture, bacterial",Lab,2843
71020,Chest X-ray,Imaging,2844
87070,"Culture, bacterial",Lab,2845
11721,Debridement nail,Procedure,2846
99285,Emergency department visit - high severity,Emergency,2847
31231,"Nasal endoscopy, dx",Procedure,2848
90792,Rheumatology consult,Evaluation & Management,2849
88305,Pathology tissue exam,Lab,2850
00520,Anesthesia for procedures,Procedure,2851
99213,Office visit,Evaluation & Management,2852
15734,Scar revision,Procedure,2853
95810,Nerve conduction study,Diagnostic,2854
90792,Rheumatology consult,Evaluation & Management,2855
96372,Therapeutic injection,Procedure,2856
99214,Office/outpatient visit EST - extended,Evaluation & Management,2857
80048,Thyroid panel,Lab,2858
71020,Chest X-ray,Imaging,2859
80048,Thyroid panel,Lab,2860
20610,"Arthrocentesis, small joint",Procedure,2861
99213,Office/outpatient visit EST,Evaluation & Management,2862
43239,EGD,Procedure,2863
50360,Transplantation of kidney,Procedure,2864
80048,Thyroid panel,Lab,2865
99214,Office visit extended,Evaluation & Management,2866
31231,Nasal polypectomy,Procedure,2867
99213,Office visit,Evaluation & Management,2868
71020,Chest X-ray,Imaging,2869
80047,Unknown Procedure,Lab,2870
95115,Allergy testing,Procedure,2871
27447,Knee replacement,Surgery,2872
88305,Tissue exam by pathologist,Lab,2873
00520,Anesthesia for procedures,Procedure,2874
71020,Chest x-ray,Imaging,2875
92014,Ophthalmology exam,Evaluation & Management,2876
43239,EGD,Procedure,2877
80050,General health panel,Lab,2878
71020,Chest X-ray,Imaging,2879
99213,"Office/outpatient visit, est",Evaluation & Management,2880
90471,Immunization administration,Preventive,2881
95810,"Polysomnography, 4 or more",Diagnostic,2882
17000,Destruction benign lesion,Procedure,2883
88305,Pathology tissue exam,Lab,2884
99213,Office/outpatient visit EST,Evaluation & Management,2885
43239,EGD,Procedure,2886
90471,Immunization admin,Preventive,2887
71020,Chest X-ray,Imaging,2888
31231,"Nasal endoscopy, dx",Procedure,2889
92014,Ophthalmology exam,Evaluation & Management,2890
15734,Scar revision,Procedure,2891
92014,Ophthalmology exam,Evaluation & Management,2892
99213,Office visit,Evaluation & Management,2893
35301,Bypass graft,Surgery,2894
58150,Cesarean delivery,Surgery,2895
95810,"Polysomnography, 4 or more",Diagnostic,2896
31231,Nasal polypectomy,Procedure,2897
11102,Skin lesion excision,Procedure,2898
90792,Rheumatology consult,Evaluation & Management,2899
87070,"Culture, bacterial",Lab,2900
52000,Cystoscopy,Procedure,2901
87070,"Culture, bacterial",Lab,2902
49900,Appendectomy,Surgery,2903
58150,Cesarean delivery,Surgery,2904
90791,Psychiatric diagnostic eval,Evaluation & Management,2905
80050,General health panel,Lab,2906
76830,Pelvic ultrasound,Imaging,2907
90471,Immunization admin,Preventive,2908
96372,Therapeutic injection,Procedure,2909
11721,Debridement nail,Procedure,2910
12001,Simple repair of wound,Procedure,2911
99213,Office/outpatient visit EST,Evaluation & Management,2912
90471,Immunization administration,Preventive,2913
80050,General health panel,Lab,2914
95115,Allergy testing,Procedure,2915
95816,EEG,Diagnostic,2916
90471,Immunization administration,Preventive,2917
31231,Nasal polypectomy,Procedure,2918
35301,Rechanneling of artery,Surgery,2919
94010,Pulmonary function test,Diagnostic,2920
99214,Office visit extended,Evaluation & Management,2921
50360,Transplantation of kidney,Procedure,2922
99214,Office/outpatient visit EST - extended,Evaluation & Management,2923
88305,Pathology tissue exam,Lab,2924
11102,Unknown Procedure,Procedure,2925
11102,Skin lesion excision,Procedure,2926
31500,Intubation,Procedure,2927
90471,Immunization administration,Preventive,2928
80047,Renal panel,Lab,2929
17000,Destruction benign lesion,Procedure,2930
67028,Retinal surgery,Surgery,2931
35301,Bypass graft,Surgery,2932
15734,Scar revision,Procedure,2933
94010,Pulmonary function test,Diagnostic,2934
99213,Office/outpatient visit EST,Evaluation & Management,2935
11102,Skin lesion excision,Procedure,2936
94010,Pulmonary function test,Diagnostic,2937
95816,"Eeg, awake and drowsy",Diagnostic,2938
90791,Psychiatric diagnostic eval,Evaluation & Management,2939
52000,Cystoscopy,Procedure,2940
95810,Nerve conduction study,Diagnostic,2941
15734,Scar revision,Procedure,2942
95117,Allergy injection,Procedure,2943
90791,Psychiatric diagnostic eval,Evaluation & Management,2944
92511,Speech audiometry,Diagnostic,2945
88305,Pathology tissue exam,Lab,2946
92014,Ophthalmology exam,Evaluation & Management,2947
76830,Pelvic ultrasound,Imaging,2948
11721,Debridement nail,Procedure,2949
76830,Pelvic ultrasound,Imaging,2950
99213,Office visit,Evaluation & Management,2951
11102,Skin lesion excision,Procedure,2952
90791,Psychiatric diagnostic eval,Evaluation & Management,2953
95810,Nerve conduction study,Diagnostic,2954
95117,Allergy injection,Procedure,2955
70450,CT Head without contrast,Imaging,2956
87070,"Culture, bacterial",Lab,2957
99285,Emergency dept visit,Emergency,2958
90792,Rheumatology consult,Evaluation & Management,2959
95115,Allergy testing,Procedure,2960
90791,Psychiatric diagnostic eval,Evaluation & Management,2961
54520,Orchiectomy,Surgery,2962
88305,Tissue exam by pathologist,Lab,2963
95117,Allergy injection,Procedure,2964
90791,Psychiatric diagnostic eval,Evaluation & Management,2965
31231,Nasal polypectomy,Procedure,2966
31231,Nasal polypectomy,Procedure,2967
95117,Allergy injection,Procedure,2968
17000,Destruction benign lesion,Procedure,2969
80048,Thyroid panel,Lab,2970
71020,Chest X-ray,Imaging,2971
27447,Knee replacement,Surgery,2972
96413,Chemotherapy administration,Procedure,2973
99214,Office/outpatient visit EST - extended,Evaluation & Management,2974
88305,Pathology tissue exam,Lab,2975
35301,Bypass graft,Surgery,2976
15734,Scar revision,Procedure,2977
87070,"Culture, bacterial",Lab,2978
35301,Bypass graft,Surgery,2979
20610,"Arthrocentesis, small joint",Procedure,2980
11721,Debridement nail,Procedure,2981
35301,Bypass graft,Surgery,2982
99213,"Office/outpatient visit, est",Evaluation & Management,2983
20610,"Arthrocentesis, small joint",Procedure,2984
76830,"Transvaginal us, non-ob",Imaging,2985
99213,Office/outpatient visit EST,Evaluation & Management,2986
96372,Unknown Procedure,Procedure,2987
00520,Anesthesia for procedures,Procedure,2988
88305,Pathology tissue exam,Lab,2989
90792,Rheumatology consult,Evaluation & Management,2990
80050,General health panel,Lab,2991
93306,Echocardiogram,Imaging,2992
99213,Office visit,Evaluation & Management,2993
99285,Emergency department visit - high severity,Emergency,2994
95816,EEG,Diagnostic,2995
88305,Pathology tissue exam,Lab,2996
80050,General health panel,Lab,2997
A0425,Ambulance service,Procedure,2998
58150,Cesarean delivery,Surgery,2999
99213,"Office/outpatient visit, est",Evaluation & Management,3000
90471,Immunization administration,Preventive,3001
27447,Knee replacement,Surgery,3002
94010,Pulmonary function test,Diagnostic,3003
80047,Renal panel,Lab,3004
93458,Unknown Procedure,Procedure,3005
71020,Chest X-ray,Imaging,3006
95816,EEG,Diagnostic,3007
88305,Tissue exam by pathologist,Lab,3008
11721,"Debride nail, 6 or more",Procedure,3009
93306,Echocardiogram,Imaging,3010
31500,Intubation,Procedure,3011
95115,Allergy testing,Procedure,3012
31231,Nasal polypectomy,Procedure,3013
95117,Allergy injection,Procedure,3014
43239,EGD,Procedure,3015
43239,EGD,Procedure,3016
71020,Chest X-ray,Imaging,3017
76830,"Transvaginal us, non-ob",Imaging,3018
99214,Office/outpatient visit EST - extended,Evaluation & Management,3019
99213,Pediatric office visit,Evaluation & Management,3020
90792,Rheumatology consult,Evaluation & Management,3021
52000,Cystoscopy,Procedure,3022
17000,Destruction benign lesion,Procedure,3023
90471,Immunization administration,Preventive,3024
99285,Emergency department visit - high severity,Emergency,3025
50360,Dialysis access procedure,Procedure,3026
95816,EEG,Diagnostic,3027
96413,Chemotherapy administration,Procedure,3028
94010,Pulmonary function test,Diagnostic,3029
31500,Intubation,Procedure,3030
35301,Bypass graft,Surgery,3031
87070,"Culture, bacteria, other",Lab,3032
90471,Immunization administration,Preventive,3033
80050,General health panel,Lab,3034
20610,"Arthrocentesis, small joint",Procedure,3035
